keyword,cluster,cluster_type,geo_scope,intent,vol,imp,clicks,ctr,kd_comp,source,action_plan,group,score,yoy,bid_high
khách sạn alba trần quang khải huế,Khách sạn Alba Huế,Lưu trú,In-scope Huế,Commercial Investigation,50,N/A,N/A,N/A,Planner (Không xác định),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,Viết bài top-list/so sánh; map vào cluster hub; bổ sung schema + ảnh/UGC,B,75.0,-100.0%,0
khách sạn thiên ân huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,N/A,2174,47,2.16%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Huế'",A,47.0,N/A,N/A
thiên ân hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,N/A,1928,23,1.19%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Huế'",A,23.0,N/A,N/A
khách sạn ở huế gần phố đi bộ,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,N/A,1737,14,0.81%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Huế'",A,14.0,N/A,N/A
khách sạn t26 lăng cô,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,N/A,314,10,3.18%,N/A (N/A),data/google_search_console/Queries.csv,"Tối ưu landing (CTA/giá/FAQ), cải thiện snippet để tăng CTR; internal link từ hub 'Huế'",A,10.0,N/A,N/A
dmz hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,9750.0,900.0%,"18,698"
midtown hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,9750.0,900.0%,"15,322"
khách sạn huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,9900,N/A,N/A,N/A,Low (12),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8712.0,N/A,N/A
hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"121,741"
khach san emm hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"20,116"
gold hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"19,613"
romance hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,-90.0%,"25,819"
century hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"21,240"
rosaleen boutique hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"18,701"
cherish hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"19,350"
eldora hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,-90.0%,"16,209"
huế nino hotel,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"38,435"
khách sạn ad41 huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"9,597"
khách sạn gold hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"19,613"
khách sạn serene huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"30,524"
khách sạn serene palace huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"30,524"
moonlight hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"21,670"
rosaleen hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5000,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8250.0,0%,"18,701"
la vela hue hotel,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,8100,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,8100.0,N/A,N/A
indochine palace hotel hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,6600,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,6600.0,N/A,N/A
century riverside hotel hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5400,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5400.0,N/A,N/A
emm hue hotel,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5400,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5400.0,N/A,N/A
senna hue hotel,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5400,N/A,N/A,N/A,Low (0),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5400.0,N/A,N/A
êmm hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,5400,N/A,N/A,N/A,Low (2),data/seo_insider/advance_search_report.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,5292.0,N/A,N/A
đặt phòng khách sạn huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,975.0,900.0%,"113,435"
senna hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,975.0,900.0%,"10,437"
khách sạn indochine palace huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,975.0,900.0%,"11,793"
khách sạn trung tâm huế giá rẻ,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"262,496"
đặt khách sạn huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"647,261"
khách sạn đẹp ở huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"24,234"
khách sạn white lotus huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"11,493"
khách sạn ở huế gần trung tâm,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"26,484"
khách sạn ở thành phố huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"48,406"
khách sạn lăng cô huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"12,875"
khách sạn cherish huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"9,913"
khách sạn romance huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"10,065"
khach san park view hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"17,343"
indochine hotel hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"26,189"
jade hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"30,384"
khách sạn trung tâm thành phố huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"36,090"
khách sạn gần đại nội huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"37,667"
khách sạn công đoàn huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"7,913"
khách sạn hoàng đế huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"7,567"
cherry hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"41,827"
khách sạn ở lăng cô huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"24,182"
khách sạn midtown huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"16,771"
khách sạn gần sông hương huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"16,361"
khách sạn ở trung tâm huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"34,590"
sapphire hotel hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"39,785"
khách sạn ở huế gần đại nội,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"25,023"
orchid hotel huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"31,750"
khách sạn gần phố đi bộ huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"41,303"
khách sạn huế gần trung tâm,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"34,809"
khách sạn dmz huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Cao),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"11,431"
khách sạn kinh đô huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"15,994"
khách sạn duy tân 2 huế,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,-90.0%,"7,849"
khách sạn nguyễn huệ,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Trung bình),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"12,985"
duy tan hotel hue,Khách sạn Huế,Lưu trú,In-scope Huế,Transaction,500,N/A,N/A,N/A,Planner (Thấp),data/google_planner/hue/Keyword Stats 2026-02-23 at 01_17_48.csv,"Tạo landing chuyển đổi (giá/vé/đặt chỗ), gom vào cluster page + build backlink nội bộ",B,825.0,0%,"21,761"
